Entry	Entry name	Organism ID
B4JCG4	ZGPAT_DROGR	7222
Q9W0Y2	YS11_DROME	7227
P61093	SINA_DROER	7220
Q9Y0V3	T10B_DROME	7227
Q9VQ91	TDRKH_DROME	7227
P86569	TRP1_EUSSE	756488
P86589	TRP3_PENRU	286670
B4R1P9	TOTX_DROSI	7240
Q1HPQ0	TPM2_BOMMO	7091
P08953	TOLL_DROME	7227
A0A348G6J0	TX15B_ODOMO	613454
B4MIX7	UFC1_DROWI	7260
B4QTL6	WDR55_DROSI	7240
Q9XZU1	XPO2_DROME	7227
B3MMW0	VTU4_DROAN	7217
B7FF12	WDY_DROYA	7245
Q9V3J8	WDS_DROME	7227
B3MH43	PTK7_DROAN	7217
Q8T6B9	PUF68_DROME	7227
P84437	PVK21_PERFU	36977
B3A0J3	PVK1_PACBA	1041430
P85609	PVK2_ERGCA	76901
P85728	PVK2_PERSR	348760
Q9VIP2	PYRD1_DROME	7227
B0M3C5	PVK2_MANKU	1037657
P85707	PVK3_PERBB	521515
P85794	PVK2_HOSCA	645593
P85719	PVK3_PERRU	521516
P40792	RAC1_DROME	7227
Q9Y123	RFT1_DROME	7227
Q9VB08	RING1_DROME	7227
Q24154	RL29_DROME	7227
Q962S4	RL39_SPOFR	7108
P84326	RL32_DROMI	7229
O16130	RL39_DROME	7227
Q9VJE4	RPB11_DROME	7227
P48588	RS25_DROME	7227
Q7KS38	RS19B_DROME	7227
Q04164	SAS_DROME	7227
Q5G5C4	RS3A_PERAM	6978
B4NPT0	RSSA_DROWI	7260
Q9VM90	SBKH_DROME	7227
Q9VS48	SLX4_DROME	7227
Q95T19	SLIMP_DROME	7227
P61853	SODC_DROMA	7226
Q9U5L1	SRPRA_DROME	7227
P85547	SK1_BLACR	6982
Q8SY72	SMCO4_DROME	7227
B4LX81	SPNE_DROVI	7244
P83130	TBB2_DROER	7220
P49906	TAF11_DROME	7227
Q27272	TAF9_DROME	7227
B4NKL0	TMEDE_DROWI	7260
Q9Y1A3	TIM8_DROME	7227
Q24318	TFDP_DROME	7227
P86577	TRP3_NEZVI	85310
P86591	TRP5_PENRU	286670
Q8IRE4	TRM5_DROME	7227
B3N4V1	TOTM_DROER	7220
A9ZSY3	TRET1_BOMMO	7091
O76511	TYSY_DROME	7227
Q9U5Z8	PSMD3_ANOST	30069
P85614	PVK1_EUBDI	424761
B3A0H5	PVK2_TYRGL	270861
P85727	PVK1_PERSR	348760
P86659	PVK2_MANRE	7507
P85582	PVK3_DERCR	344972
P85746	PVK3_PRIVA	1661849
Q27297	RAD51_DROME	7227
Q9VL31	RIP_DROME	7227
Q963B6	RL10A_SPOFR	7108
Q962U2	RL11_SPOFR	7108
Q6F444	RL24_PLUXY	51655
Q6F482	RL39_PLUXY	51655
P32100	RL7_DROME	7227
Q9U3U0	RLA0_CERCA	7213
Q9BMP6	RLA0_CULNU	144565
Q9V6K3	ROR2_DROME	7227
Q296J6	RRP15_DROPS	46245
Q8I7N7	RS21_CERCA	7213
P68202	RS27A_PLUXY	51655
B4L7F0	RS3A_DROMO	7230
Q9VEX0	SULF1_DROME	7227
Q8MMH4	SVP2_PIMHY	135724
B3LVB0	TMEDA_DROAN	7217
P86593	TRP6_PYRAP	37000
Q9VEP1	TRM71_DROME	7227
Q2LZZ7	TRC_DROPS	46245
P18475	TORSO_DROME	7227
Q9W5A5	TTY2_DROME	7227
B0WI30	TULP2_CULQU	7176
P0DSL9	TXSS1_PSETR	600763
P18459	TY3H_DROME	7227
P22673	URIC_DROPS	46245
Q8IQ27	UBP2_DROME	7227
Q9VTY6	UBE2C_DROME	7227
P84914	VP13B_POLPI	291283
P81909	OR22A_DROME	7227
Q5EP12	PBGP9_SOLGE	121131
Q95VE9	PBP1_EPIPO	65032
P91943	PANG1_DROME	7227
O46084	PGAM5_DROME	7227
Q9V7W1	PIGV_DROME	7227
B7Z031	PESTE_DROME	7227
Q9VXN9	PGPLE_DROME	7227
Q9VS97	PGPSD_DROME	7227
Q9W1V6	PPO3_DROME	7227
B3A0B3	PPK3_AUSRA	253137
P85579	PPK5_CYRPO	344688
B3A0F0	PPK2_AUSGA	253136
P85629	PPK5_EUBSB	521510
P16423	POLR_DROME	7227
Q29L39	POE_DROPS	46245
P80059	PMD1_LOCMI	7004
Q9VNE2	PKRA_DROME	7227
Q16W24	PLK4_AEDAE	7159
B4HBU3	PLK4_DROPE	7234
B4II68	PURA_DROSE	7238
Q8WQI3	RS29_SPOFR	7108
C0HKA1	RS14B_DROME	7227
B4LQD3	RS21_DROVI	7244
Q4GXU6	RS4_CARGR	118799
Q9VSL3	SEPIA_DROME	7227
P04148	SI25_BOMMO	7091
B4HUE4	SHEP_DROSE	7238
B4MM23	SHEP_DROWI	7260
Q9VRV7	SF3B6_DROME	7227
O97394	SDK_DROME	7227
B0XK69	SDHF2_CULQU	7176
B3P0R4	SCC4_DROER	7220
E5EZX0	SNMP2_OSTFU	93504
P85786	SK1_SYMPA	36974
P85850	SK1_GYNCS	348763
B3P3W1	SPNE_DROER	7220
Q9VW87	SSK_DROME	7227
Q24546	SYN_DROME	7227
B4IDV8	T23O_DROSE	7238
Q8INF2	TAM41_DROME	7227
Q7K4M4	TEF_DROME	7227
B3P6T8	TMEDA_DROER	7220
P86588	TRP2_PENRU	286670
Q26643	TRF_SARPE	7386
Q02942	TRF_BLADI	6981
P54356	TSG_DROME	7227
P42279	TRYU_DROME	7227
B4KJS5	U518_DROMO	7230
Q5EP07	PBGP9_SOLPU	310436
B4HEM4	PDE6_DROSE	7238
B4GJ61	PDE6D_DROPE	7234
Q9VPT5	PEX12_DROME	7227
P82694	PH1_PERAM	6978
P91607	PER_DROCP	46840
P07663	PER_DROME	7227
Q9GNK5	PGPLC_DROME	7227
P48456	PP2B1_DROME	7227
P84359	PPK6_PERBR	36976
P85714	PPK5_PERFU	36977
B3A092	PPK2_LOBRE	253128
P0C1R1	PROTO_PROSY	91438
B3M343	PURA_DROAN	7217
B4LW09	PTER_DROVI	7244
Q9VYI3	RM49_DROME	7227
Q8MS27	RM35_DROME	7227
Q7JZM8	RM41_DROME	7227
Q7PVQ9	RPB11_ANOGA	7165
Q29CU2	RS3A_DROPS	46245
B4MEW8	RS3A_DROVI	7244
B0WN96	RS3A_CULQU	7176
Q0IFL2	RUVB1_AEDAE	7159
Q17Q39	SAP30_AEDAE	7159
A3RGB0	SGP1_GLOMM	37546
Q9U4X3	SODC_DROYA	7245
E5EZW7	SNMP1_OSTFU	93504
Q9VLU4	SP28D_DROME	7227
Q9VMX6	SMAL1_DROME	7227
P19991	SUGA_ACHDO	6997
P42519	STAR_DROME	7227
E1JH25	TEA_DROME	7227
Q95NN1	T23O_TRICA	7070
P60226	THIO1_DROYA	7245
Q9VWB9	THADA_DROME	7227
Q295B2	TMEDE_DROPS	46245
A0NGI1	TM234_ANOGA	7165
Q06DK3	TMA7_ANOFN	62324
Q960X4	TIP60_DROME	7227
Q9VW27	TEY_DROME	7227
Q1HPU0	TPM1_BOMMO	7091
P06754	TPM1_DROME	7227
A0A1I8MUL8	TRSF_MUSDO	7370
Q9VMK1	UCP4C_DROME	7227
Q9W462	UBP30_DROME	7227
P20007	PCKG_DROME	7227
A9LKF0	PBGP9_SOLRI	30203
B7YZV4	PDE1_DROME	7227
Q86BJ3	PIPE_DROME	7227
B4L6S9	PGAM5_DROMO	7230
M9MSG8	PIEZO_DROME	7227
Q9VK68	PITH1_DROME	7227
Q26287	PER_DROTE	7243
Q25435	PER_MUSDO	7370
Q0IE95	PESC_AEDAE	7159
P12349	PER_DROVI	7244
Q03295	PER_DROMO	7230
Q03294	PER_DROIM	7250
Q03355	PER_DROSI	7240
Q9W2U4	PP4R2_DROME	7227
P84418	PPK4_PSEFO	303879
P85737	PPK5_PILDU	521525
Q03270	PO12_NASVI	7425
Q03274	PO22_POPJA	7064
B4MXR8	PLK4_DROWI	7260
P86147	PROTO_ORADR	529024
Q9V5C6	PSA3_DROME	7227
B4NAJ1	PTER_DROWI	7260
Q9VFS8	PSMD9_DROME	7227
Q4LAY1	RS29_SCALT	292456
P62251	RS16_AEDAE	7159
Q5UAM9	RS14_BOMMO	7091
B3NSW1	RTEL1_DROER	7220
Q9W261	RTF1_DROME	7227
B4IX08	SHEP_DROGR	7222
A1Z897	SDF2B_DROME	7227
P02840	SGS3_DROME	7227
Q9V719	SIN1_DROME	7227
P30052	SCAL_DROME	7227
Q9VIH7	SKY_DROME	7227
P85753	SK1_PSEBJ	304880
B7Z0I7	SPN1_DROME	7227
Q9V877	SUB_DROME	7227
P08970	SUHW_DROME	7227
P0C1R2	SYLV_PROSY	91438
Q7KN62	TERA_DROME	7227
P82321	TERN_PSEUS	115113
Q9VHY5	TAF7_DROME	7227
Q9V7H4	TM131_DROME	7227
B4GE47	TMEDA_DROPE	7234
Q9VUZ1	TPPC2_DROME	7227
P86595	TRP2_PYRAP	37000
B4QAF1	TOTE_DROSI	7240
Q9VIR2	TOTF_DROME	7227
Q8MMG9	TREA_PIMHY	135724
Q24119	TRH_DROME	7227
Q17G75	PURA_AEDAE	7159
P84591	PVK1_BLAGI	36943
P58606	PTU1_PEITU	181095
P85693	PVK1_PANSS	348758
P84654	PVK1_PYCSU	36961
P85717	PVK1_PERRU	521516
P85700	PVK3B_PANVI	344693
P83931	PVK3_RHYMA	36963
P40809	RG84C_DROME	7227
Q1HQU2	RL5_AEDAE	7159
P18264	ROUGH_DROVI	7244
B3M011	RRF2M_DROAN	7217
B0W010	RRF2M_CULQU	7176
Q29BD5	RRF2M_DROPS	46245
B6DDU1	RS3A_ANODA	43151
P10791	SODC_DROVI	7244
P28755	SODC_CERCA	7213
B4PRJ9	SPNE_DROYA	7245
Q29KK2	SNPF_DROPS	46245
Q8IRR5	SIR4_DROME	7227
B0XDC4	SPNE_CULQU	7176
Q08875	SUHW_DROAN	7217
D8KY57	SSP_BOMIG	130704
Q9Y0H4	SUDX_DROME	7227
P07666	SRYA_DROME	7227
P55275	TPIS_HELVI	7102
Q1A7B2	TNNC2_BLAGE	6973
P0DSJ6	TX13A_MYRGU	36170
Q68Y22	TX2A_MYRBA	36171
Q09332	UGGG_DROME	7227
P82202	UP04_BOMMO	7091
P25867	UBCD1_DROME	7227
Q9W148	URI_DROME	7227
Q9VC99	UCK_DROME	7227
C0HJK2	TX1AB_DINQU	609295
P31400	VATA_MANSE	7130
Q9Y1I2	VP33A_DROME	7227
P31402	VATE_MANSE	7130
Q05109	VA5_POLAN	27505
B4N7S9	PDE6D_DROWI	7260
B3A0K5	PPK1_PACBA	1041430
P85641	PPK5_GROPO	36953
P22769	PSA71_DROME	7227
Q9V3G1	RL8_DROME	7227
P41569	RL8_AEDAL	7160
Q9VHN6	RM19_DROME	7227
Q9W021	RM23_DROME	7227
Q03334	RS13_DROME	7227
Q6F477	RS21_PLUXY	51655
P05049	SNAK_DROME	7227
Q8I9S2	SNMP1_MAMBR	55057
Q95079	SODC_DROMI	7229
B4KLY7	SRRT_DROMO	7230
Q9I7I7	SIRT2_DROME	7227
Q9VL52	SOYB_DROME	7227
Q9VCA5	SYFB_DROME	7227
Q9XZT7	TAFAB_DROME	7227
Q9V3X5	TMTC2_DROME	7227
Q86B91	TINC_DROME	7227
Q6V3W0	THR_DROPS	46245
O77263	TRMB_DROME	7227
E3WPP8	TRM5_ANODA	43151
B4G532	TOTX_DROPE	7234
O96764	TPM_CHIKI	84408
P32358	TREA_BOMMO	7091
P15348	TOP2_DROME	7227
Q9NG98	TOP3A_DROME	7227
Q9VNT5	TRXR2_DROME	7227
P0DSL1	TX1BA_ECTTU	39300
Q9VW12	U389_DROME	7227
B4P6S9	UFC1_DROYA	7245
B4LG38	UBP36_DROVI	7244
Q24703	UBX_DROVI	7244
B4L1K2	UBA5_DROMO	7230
P48153	RS3_MANSE	7130
Q0H6L0	RSSA_DROTE	7243
Q9VVN2	RT26_DROME	7227
Q9VXB3	SAP30_DROME	7227
G4WMX4	RYAR_TRICA	7070
Q9V3K3	RUVB2_DROME	7227
Q7YWB0	SECP_APICC	94128
Q9V3J4	SEC13_DROME	7227
Q9W0M7	SF3B3_DROME	7227
Q178L7	SDHF2_AEDAE	7159
Q17237	SGF3_BOMMO	7091
Q293Q2	SQZ_DROPS	46245
Q9V853	SMUF1_DROME	7227
B4NBP4	SPAST_DROWI	7260
P85810	SK1_RHOPR	13249
Q0IFA9	SMCO4_AEDAE	7159
Q290X1	SWET1_DROPS	46245
Q9VK34	SIRT1_DROME	7227
B4M709	SWS_DROVI	7244
P61858	TBB2_DROHY	7224
B4H4U3	T23O_DROPE	7234
Q24630	T23O_DROSI	7240
B3NP26	TEF_DROER	7220
Q9W1G0	TALDO_DROME	7227
Q9VPF8	TM104_DROME	7227
B3NZM5	TMEDE_DROER	7220
P47980	TIS11_DROME	7227
P86564	TRP2_BANDI	756487
B4QAF0	TOTF_DROSI	7240
Q24742	TRX_DROVI	7244
P42278	TRYT_DROME	7227
A0A348G5W0	TX14A_ODOMO	613454
Q7PSY2	U729_ANOGA	7165
B0X755	U518_CULQU	7176
Q2M021	TTC36_DROPS	46245
P0DSK2	TXM4E_DINQU	609295
Q9VP47	TSR1_DROME	7227
Q9VSH9	U183_DROME	7227
C0HJK0	TX3AB_DINQU	609295
B4LZW7	UFL1_DROVI	7244
P35128	UBE2N_DROME	7227
P84843	VASOT_HYBBI	226809
Q9V7D2	VATD1_DROME	7227
Q868N5	VIT_APIME	7460
Q16G12	V15A3_AEDAE	7159
P86354	VIRE2_HELVI	7102
B4K934	WRNXO_DROMO	7230
B4G5C9	WRNXO_DROPE	7234
B3LWP6	WRNXO_DROAN	7217
Q27256	WHITE_ANOGA	7165
Q8MS59	WAT_DROME	7227
O44342	WBL_DROME	7227
B3NGS7	WLS_DROER	7220
Q5ENZ6	PBGP9_SOLS0	310441
Q23970	PBP6_DROME	7227
Q7M3V4	PAO1_VESOR	7447
O01404	PHM_DROME	7227
P85741	PPK5_POLAY	7085
P84369	PPK4_CELBM	303880
P84361	PPK6_NEORO	304879
P84413	PPK4_EURFL	303877
P85659	PPK5_LOBDE	242713
P85669	PPK5_LUCSU	406666
P85590	PPK5_DERIN	596121
Q297F5	PNPH_DROPS	46245
Q24317	PRI1_DROME	7227
Q9VMY1	RM24_DROME	7227
P04052	RPB1_DROME	7227
Q07327	ROP_DROME	7227
Q9VFE6	RRP15_DROME	7227
B4NAU8	RRF2M_DROWI	7260
B4H9N7	RS3A_DROPE	7234
C0HKA0	RS14A_DROME	7227
Q17G65	SMG8_AEDAE	7159
O46080	SMG9_DROME	7227
C0HKV9	SNPF_AGRIP	56364
B3P048	SNMP1_DROER	7220
P43332	SNRPA_DROME	7227
P85704	SK1_PERAU	36975
Q9W5E0	SUV42_DROME	7227
H9JBU5	SSK_BOMMO	7091
P41736	TX1A_PARCV	55425
P0DSJ4	TX11A_MYRGU	36170
B3LYC0	UFL1_DROAN	7217
Q9V998	UBL5_DROME	7227
B4MA02	UBE2S_DROVI	7244
Q8MR62	VIAF1_DROME	7227
Q9W3N6	USO1_DROME	7227
P02843	VIT1_DROME	7227
P06607	VIT3_DROME	7227
P35784	VA5_VESGE	30212
P83377	VA5_POLGA	34730
B4GZN1	WLS_DROPE	7234
B4QPR1	WLS_DROSI	7240
P0DSM3	WTX1A_NEOIV	264722
B0WYR6	WDY_CULQU	7176
O18552	AMYR_DROPS	46245
Q9V419	C28A5_DROME	7227
Q27772	C1TC_SPOFR	7108
Q9VTI8	CHRB_DROME	7227
Q9V452	CHRC_DROME	7227
P24510	CH16_DROGR	7222
O02649	CH60A_DROME	7227
Q7KU24	CHD1_DROME	7227
Q291H5	CDKAL_DROPS	46245
P50604	CHB2_LYMDI	13123
Q16JA2	CCNC_AEDAE	7159
B4HQJ2	CLP1_DROSE	7238
Q7QJW7	CLP1_ANOGA	7165
P54623	CNN_DROME	7227
P50692	COX2_AEDAE	7159
P29856	COX2_DROAM	7216
Q9V4S8	CSN7_DROME	7227
Q9VUF8	CP314_DROME	7227
B3A0F4	CORZ_AUSGA	253136
Q9MFN9	CYB_COLHO	115425
P15425	CYPR_DROME	7227
P34845	CYB_APILI	7469
Q7PRJ0	CTL12_ANOGA	7165
P14486	CUP4_SARBU	7385
Q8SX68	CT2NL_DROME	7227
P05031	DDC_DROME	7227
Q5BU36	DEF_FORAQ	258703
Q27023	DEFI_TENMO	7067
Q9VIF5	DEL_DROME	7227
P15330	DORS_DROME	7227
Q9VXT2	DJC25_DROME	7227
P84315	EF1A_HELVI	7102
Q962Q8	RS21_SPOFR	7108
Q7KR04	RS15B_DROME	7227
Q1HR24	RS14_AEDAE	7159
Q9VZD5	RT06_DROME	7227
B3MRX2	RSSA_DROAN	7217
Q9VZX9	SAHH2_DROME	7227
O96614	SER1_GALME	7137
B4GU19	RTEL1_DROPE	7234
P14754	SERA_MANSE	7130
Q9VWE9	S61G2_DROME	7227
O62605	SI25_GALME	7137
A8DYY6	SCHI1_DROME	7227
B4GDB3	SDF2A_DROPE	7234
B4HRL4	SDF2A_DROSE	7238
B4HMQ1	SDF2B_DROSE	7238
Q9V7Y2	SGPL_DROME	7227
A3RGB1	SGP2_GLOMM	37546
B4JII0	SPAST_DROGR	7222
P60320	SMG_DROYA	7245
B4PL32	SPAST_DROYA	7245
B4MV81	SMG8_DROWI	7260
Q9W0S7	SND1_DROME	7227
Q95081	SODC_DROMD	30013
B4R1Z3	SPC25_DROSI	7240
Q9VXD1	SINGL_DROME	7227
B3NY03	SWS_DROER	7220
Q05344	SSRP1_DROME	7227
P35045	TRYA_MANSE	7130
B5DI68	U518_DROPS	46245
B4MTY2	U518_DROWI	7260
P0DSL4	TX21A_MYRGU	36170
B4PS24	UFL1_DROYA	7245
Q4V6M7	UFSP1_DROME	7227
P25153	UBCD6_DROME	7227
B4IXE0	UBP36_DROGR	7222
Q25451	UBX_MUSDO	7370
B4QJ33	VMA21_DROSI	7240
Q9NFP1	VNNL1_DROME	7227
Q9V3J1	VATH_DROME	7227
P19425	V15A2_AEDAE	7159
O44091	VATF1_DROPS	46245
Q05108	VA5_DOLAR	7442
B4JPT9	WDR12_DROGR	7222
A4UM16	VTU4_DROSN	129105
Q95T10	XYLK_DROME	7227
Q8IQ72	Y2395_DROME	7227
Q9GP71	YELL_DROMD	30013
Q8WQI5	RS8_SPOFR	7108
B4JXG8	RSSA_DROGR	7222
Q26473	SEM1A_SCHAM	7009
Q26972	SEM1A_TRICF	7071
P15859	SCR_APIME	7460
B4MRE7	SDF2A_DROWI	7260
P13729	SGS3_DROSI	7240
Q2LYX9	SGF11_DROPS	46245
Q9W0Y8	SCN60_DROME	7227
O44783	SPY_DROME	7227
B3NDY8	SOSSC_DROER	7220
Q8IPH9	SLOB_DROME	7227
Q297U9	SOTI_DROPS	46245
B4JLX2	SWS_DROGR	7222
P15619	SRYC_DROME	7227
C0HJK4	TX2AC_DINQU	609295
P82221	UP23_BOMMO	7091
Q9VTE9	ULA1_DROME	7227
P0DSK8	TX1AA_ECTBR	369127
Q5TTG1	VATA_ANOGA	7165
Q27331	VATA2_DROME	7227
B5DHW4	WDY_DROPS	46245
P13238	VTU2_DROME	7227
Q1LZ08	WDR48_DROME	7227
B4I2S0	RS21_DROSE	7238
Q9VAN0	SERC_DROME	7227
Q7YWA9	SECP_VESMC	7453
B4LDA6	SGF11_DROVI	7244
P21520	SCA_DROME	7227
B4M0H8	SPAST_DROVI	7244
Q9V9J3	SRC42_DROME	7227
Q8MP06	SNO1_TYRJA	179666
P85692	SK1_PANSB	521518
Q9GPJ1	SKEL2_DROME	7227
P32030	SLP1_DROME	7227
B4PPG0	SPC25_DROYA	7245
P82357	SPING_PSEUS	115113
Q29KT5	SPIR_DROPS	46245
Q9W3J5	SYFA_DROME	7227
A1Z9G2	SYF1_DROME	7227
B4R338	TRMB_DROSI	7240
P86571	TRP3_EUSSE	756488
P86557	TRP1_ACRHI	244443
P81753	TRPA_RHYMA	36963
Q9W2M2	TREA_DROME	7227
Q1A7B3	TNNC1_BLAGE	6973
Q9VH70	TOPI_DROME	7227
Q9VM91	TTL3A_DROME	7227
P0DSK1	TX16A_MYRGU	36170
B4PCA1	URM1_DROYA	7245
Q9VRP5	UBP36_DROME	7227
Q294B9	SUV39_DROPS	46245
Q27350	SO_DROME	7227
B4PU77	SUR8_DROYA	7245
Q7KV12	STEL1_DROME	7227
P08841	TBB3_DROME	7227
O17482	TIM_DROVI	7244
Q9VWB0	TECPR_DROME	7227
Q28ZG0	TFP8L_DROPS	46245
Q9Y103	TFP11_DROME	7227
Q16VC0	TRM5_AEDAE	7159
B3EWM5	TRP1_DELRA	30064
Q9VYA8	TNG2_DROME	7227
B4I7J9	TULP_DROSE	7238
B4P9H8	TULP_DROYA	7245
Q08171	TUBE_DROVI	7244
Q24669	TRSF_DROSI	7240
P0C023	TX2B_MYRPI	13618
P98163	YL_DROME	7227
Q9GP81	YELL_DROGU	7266
Q8MUR2	RS13_CHOPR	106495
Q9VH69	RS29_DROME	7227
P41094	RS18_DROME	7227
P17704	RS17_DROME	7227
B3NA78	RS21_DROER	7220
B4Q8M1	RS21_DROSI	7240
B0X1Q4	RUMI_CULQU	7176
B4JNS2	RTEL1_DROGR	7222
Q9V3Z2	SER7_DROME	7227
B4KX02	SHEP_DROMO	7230
Q7Z2C4	SELG_DROME	7227
O76192	SERO_GALME	7137
P02842	SGS8_DROME	7227
Q7K5M0	SCARF_DROME	7227
B3M1B7	SCC4_DROAN	7217
B4QCR6	SRRT_DROSI	7240
Q291L4	SYCC_DROPS	46245
B4IL64	SWS_DROSE	7238
Q9Y1T5	SUH_DROSI	7240
P40798	STC_DROME	7227
Q9W2E1	STUM_DROME	7227
Q17J49	U184_AEDAE	7159
B4LL39	UFC1_DROVI	7244
Q7Q373	UFL1_ANOGA	7165
Q86B79	UNK_DROME	7227
B5DQK2	URM1_DROPS	46245
B4MLR8	UBP36_DROWI	7260
B4GYC7	UBA5_DROPE	7234
B4PET6	VMA21_DROYA	7245
P31410	VATB_HELVI	7102
Q8WQK0	VN46_COTRU	32392
P54779	USP_MANSE	7130
Q9NHV9	VAV_DROME	7227
C0ITL3	VA5_BRACH	2340912
P10736	VA52_DOLMA	7441
P35782	VA52_VESCR	7445
P10737	VA53_DOLMA	7441
Q9VXH9	WASC4_DROME	7227
B4GXH4	WUHO_DROPE	7234
P28518	XPA_DROME	7227
P22811	XDH_DROPS	46245
P16425	Y2R2_DROME	7227
Q868G6	TACHY_APIME	7460
B4P624	TRET1_DROYA	7245
P0CG69	UBIQP_DROME	7227
Q967D7	TUTL_DROME	7227
P68197	UBIQ_CERCA	7213
B0WQV1	UBA5_CULQU	7176
B3M9A8	VMA21_DROAN	7217
B2D0J4	VDPP4_APIME	7460
P31403	VATL_MANSE	7130
P20153	USP_DROME	7227
P83416	VIRE_HELVI	7102
P35785	VA5_VESPE	30213
P35786	VA5_VESSQ	30214
Q17320	WHITE_CERCA	7213
B4PF15	WLS_DROYA	7245
P83097	WSCK_DROME	7227
P11449	VTU1_DROME	7227
Q06521	VTU3_DROME	7227
Q9W5D0	Y34F_DROME	7227
P25992	YEMA_DROME	7227
Q2PE14	ZCHC8_DROME	7227
P91682	SMO_DROME	7227
Q961C9	TNG11_DROME	7227
D2IYS2	TORSO_BOMMO	7091
P35039	TRY5_ANOGA	7165
Q9VLF6	U585_DROME	7227
Q8IQC1	TVP23_DROME	7227
B3MC02	UFC1_DROAN	7217
B0WVC4	UFC1_CULQU	7176
P82208	UP10_BOMMO	7091
Q28ZA9	UNPG_DROPS	46245
M9PD06	UBP32_DROME	7227
B5DKM4	UBE2S_DROPS	46245
A0A291PQF1	UGT5_DACCO	765876
Q9VPE4	VMA21_DROME	7227
Q9VX91	UBR1_DROME	7227
P42660	VCP_AEDAE	7159
Q16927	VIT1_AEDAE	7159
Q9N2P6	VEPD_DROME	7227
D8KY58	VKT_BOMTE	30195
Q9VCQ3	VA0D2_DROME	7227
P82427	WTX1E_NEOGO	118888
Q9U3V8	XMAS1_DROME	7227
B4P116	WDR12_DROYA	7245
P49340	WNT1_BOMMO	7091
Q45VV3	YAP1_DROME	7227
F3YDF1	YMEL1_DROME	7227
B4KH32	ZGPAT_DROMO	7230
B4HWD7	ZGPAT_DROSE	7238
Q9VLV5	RUXE_DROME	7227
B0W9F4	RTEL1_CULQU	7176
B4L1Z2	RTEL1_DROMO	7230
Q16X92	RTEL1_AEDAE	7159
Q9VYY2	SPCS2_DROME	7227
B4PQC2	SNMP1_DROYA	7245
C3U0S3	SNMP2_AEDAE	7159
B3M7M6	SOSSC_DROAN	7217
Q95088	SODC_DROPE	7234
P21461	SINA_DROME	7227
Q9VZX1	SPZ5_DROME	7227
Q5TUF1	SRRT_ANOGA	7165
B4PST7	SOTI_DROYA	7245
B4IBI9	SUR8_DROSE	7238
Q7KV13	STEL2_DROME	7227
P61852	SODC_DROSI	7240
Q27270	TEN3_TENMO	7067
B4HMH2	TEF_DROSE	7238
Q9VGS2	TCTP_DROME	7227
C0HKW2	TACHY_AGRIP	56364
Q7KSD8	TAD2A_DROME	7227
Q9VV43	TPPP_DROME	7227
M9MRI4	TRIM9_DROME	7227
P51588	TRYP_SARBU	7385
P82212	UP14_BOMMO	7091
Q9VYY3	UBA5_DROME	7227
P55277	VATL_HELVI	7102
P40589	WNT4_DROME	7227
P82428	WTX1F_NEOGO	118888
Q24595	XPC_DROME	7227
Q9VKQ3	WDR12_DROME	7227
C0HKQ5	XAC1_XYLAI	135722
B4F7L9	WDY_DROME	7227
Q9W266	WDP_DROME	7227
Q9VV74	SMN_DROME	7227
P48607	SPZ_DROME	7227
B4M3W0	SPC25_DROVI	7244
Q9VGZ8	SLEL_DROME	7227
Q28WQ8	SRRT_DROPS	46245
P13395	SPTCA_DROME	7227
Q9V9S7	SYDE_DROME	7227
P24490	SRX23_SARPE	7386
Q8T8R1	Y3800_DROME	7227
B4Q8A7	ZGPAT_DROSI	7240
Q24762	ZEST_DROVI	7244
Q9VAU9	ZN330_DROME	7227
A1Z9R4	ZN423_DROME	7227
Q24498	RYR_DROME	7227
C0HKF8	SER2_DROME	7227
Q9VSY6	SERB_DROME	7227
B5E0U2	SDF2A_DROPS	46245
B4KPG8	SDF2B_DROMO	7230
B4NXN5	SDF2B_DROYA	7245
P13728	SGS3_DROYA	7245
B4JHK2	SCC4_DROGR	7222
Q296H8	SCC4_DROPS	46245
B4HKJ7	SMG_DROSE	7238
B4KBJ0	SLX1_DROMO	7230
Q24145	SHARK_DROME	7227
Q24179	SLY1_DROME	7227
P85603	SK1_DIPPU	6984
P85811	SK2_RHOPR	13249
P85817	SNPF_RHOPR	13249
Q9VU02	SMD1_DROME	7227
P07665	SRYB_DROME	7227
P07664	SRYD_DROME	7227
Q9NHP5	TBP_DROVI	7244
Q6XIN1	TCTP_DROYA	7245
P49021	TIM_DROME	7227
Q6V3V8	THR_DROVI	7244
P16223	TKL1_LOCMI	7004
B4Q1B6	TRMB_DROYA	7245
P86576	TRP2_NEZVI	85310
P49455	TPM4_DROME	7227
A1Z8N1	TRE11_DROME	7227
Q9V6K1	TPP2_DROME	7227
B3MG58	TRET1_DROAN	7217
B4KR05	TRET1_DROMO	7230
Q95P09	TSEP_GLOMM	37546
C0HKA5	TRYDT_DROER	7220
P85198	UP01_LONON	304329
B3NC86	UBP36_DROER	7220
C7DT09	VP3_ORADR	529024
P35775	VA2_SOLIN	13686
Q17029	VATF_ANOGA	7165
B4M401	WRNXO_DROVI	7244
B3NZ68	WRNXO_DROER	7220
Q95ST2	WLS_DROME	7227
B4JWS7	WUHO_DROGR	7222
B5U2W0	VSP_BOMIG	130704
P27072	RS13_MUSDO	7370
Q9VYA7	RRP12_DROME	7227
Q9VCX4	RRF2M_DROME	7227
